asset_id,lbw,split,fragment_start_timestamp,fragment_end_timestamp,fragment_start_timeline_index,fragment_end_timeline_index,fragment_length,reason_code,dropped_sequence_count
EURUSD,126,train,2023-07-03T00:00:00,2023-08-29T00:00:00,6046,6087,42,TERMINAL_FRAGMENT_LT_63,0
EURUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6730,6730,1,MISSING_NEXT_RETURN,0
EURUSD,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6719,6729,11,TERMINAL_FRAGMENT_LT_63,0
GBPAUD,126,train,2024-05-30T00:00:00,2024-05-30T00:00:00,4335,4335,1,MISSING_NEXT_RETURN,0
GBPAUD,126,train,2024-03-18T00:00:00,2024-05-29T00:00:00,4282,4334,53,TERMINAL_FRAGMENT_LT_63,0
GBPAUD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4783,4783,1,MISSING_NEXT_RETURN,0
GBPAUD,126,validation,2026-02-13T00:00:00,2026-02-20T00:00:00,4777,4782,6,TERMINAL_FRAGMENT_LT_63,0
GBPCAD,126,train,2024-05-30T00:00:00,2024-05-30T00:00:00,4339,4339,1,MISSING_NEXT_RETURN,0
GBPCAD,126,train,2024-03-12T00:00:00,2024-05-29T00:00:00,4282,4338,57,TERMINAL_FRAGMENT_LT_63,0
GBPCAD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4787,4787,1,MISSING_NEXT_RETURN,0
GBPCAD,126,validation,2026-02-13T00:00:00,2026-02-20T00:00:00,4781,4786,6,TERMINAL_FRAGMENT_LT_63,0
GBPCHF,126,train,2023-09-05T00:00:00,2023-09-05T00:00:00,6047,6047,1,MISSING_NEXT_RETURN,0
GBPCHF,126,train,2023-09-04T00:00:00,2023-09-04T00:00:00,6046,6046,1,TERMINAL_FRAGMENT_LT_63,0
GBPCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6685,6685,1,MISSING_NEXT_RETURN,0
GBPCHF,126,validation,2026-02-12T00:00:00,2026-02-20T00:00:00,6678,6684,7,TERMINAL_FRAGMENT_LT_63,0
GBPJPY,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6089,6089,1,MISSING_NEXT_RETURN,0
GBPJPY,126,train,2023-06-30T00:00:00,2023-08-29T00:00:00,6046,6088,43,TERMINAL_FRAGMENT_LT_63,0
GBPJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6731,6731,1,MISSING_NEXT_RETURN,0
GBPJPY,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6720,6730,11,TERMINAL_FRAGMENT_LT_63,0
GBPNZD,126,train,2024-09-23T00:00:00,2024-09-23T00:00:00,3600,3600,1,MISSING_NEXT_RETURN,0
GBPNZD,126,train,2024-09-06T00:00:00,2024-09-20T00:00:00,3589,3599,11,TERMINAL_FRAGMENT_LT_63,0
GBPNZD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,3966,3966,1,MISSING_NEXT_RETURN,0
GBPNZD,126,validation,2025-12-11T00:00:00,2026-02-20T00:00:00,3916,3965,50,TERMINAL_FRAGMENT_LT_63,0
GBPUSD,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6087,6087,1,MISSING_NEXT_RETURN,0
GBPUSD,126,train,2023-07-04T00:00:00,2023-08-29T00:00:00,6046,6086,41,TERMINAL_FRAGMENT_LT_63,0
GBPUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6729,6729,1,MISSING_NEXT_RETURN,0
GBPUSD,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6718,6728,11,TERMINAL_FRAGMENT_LT_63,0
NZDCAD,126,train,2024-05-31T00:00:00,2024-05-31T00:00:00,4328,4328,1,MISSING_NEXT_RETURN,0
NZDCAD,126,train,2024-03-28T00:00:00,2024-05-30T00:00:00,4282,4327,46,TERMINAL_FRAGMENT_LT_63,0
NZDCAD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4775,4775,1,MISSING_NEXT_RETURN,0
NZDCAD,126,validation,2026-02-16T00:00:00,2026-02-20T00:00:00,4770,4774,5,TERMINAL_FRAGMENT_LT_63,0
NZDCHF,126,train,2024-05-29T00:00:00,2024-05-29T00:00:00,4345,4345,1,MISSING_NEXT_RETURN,0
NZDCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4794,4794,1,MISSING_NEXT_RETURN,0
NZDCHF,126,validation,2026-02-12T00:00:00,2026-02-20T00:00:00,4787,4793,7,TERMINAL_FRAGMENT_LT_63,0
NZDJPY,126,train,2024-05-09T00:00:00,2024-05-09T00:00:00,4475,4475,1,MISSING_NEXT_RETURN,0
NZDJPY,126,train,2024-05-03T00:00:00,2024-05-08T00:00:00,4471,4474,4,TERMINAL_FRAGMENT_LT_63,0
NZDJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4938,4938,1,MISSING_NEXT_RETURN,0
NZDJPY,126,validation,2026-01-23T00:00:00,2026-02-20T00:00:00,4917,4937,21,TERMINAL_FRAGMENT_LT_63,0
NZDUSD,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6087,6087,1,MISSING_NEXT_RETURN,0
NZDUSD,126,train,2023-07-04T00:00:00,2023-08-29T00:00:00,6046,6086,41,TERMINAL_FRAGMENT_LT_63,0
NZDUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6729,6729,1,MISSING_NEXT_RETURN,0
NZDUSD,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6718,6728,11,TERMINAL_FRAGMENT_LT_63,0
USDCAD,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6089,6089,1,MISSING_NEXT_RETURN,0
USDCAD,126,train,2023-06-30T00:00:00,2023-08-29T00:00:00,6046,6088,43,TERMINAL_FRAGMENT_LT_63,0
USDCAD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6731,6731,1,MISSING_NEXT_RETURN,0
USDCAD,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6720,6730,11,TERMINAL_FRAGMENT_LT_63,0
USDCHF,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6087,6087,1,MISSING_NEXT_RETURN,0
USDCHF,126,train,2023-07-04T00:00:00,2023-08-29T00:00:00,6046,6086,41,TERMINAL_FRAGMENT_LT_63,0
USDCHF,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6729,6729,1,MISSING_NEXT_RETURN,0
USDCHF,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6718,6728,11,TERMINAL_FRAGMENT_LT_63,0
USDJPY,126,train,2023-08-30T00:00:00,2023-08-30T00:00:00,6087,6087,1,MISSING_NEXT_RETURN,0
USDJPY,126,train,2023-07-04T00:00:00,2023-08-29T00:00:00,6046,6086,41,TERMINAL_FRAGMENT_LT_63,0
USDJPY,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,6729,6729,1,MISSING_NEXT_RETURN,0
USDJPY,126,validation,2026-02-06T00:00:00,2026-02-20T00:00:00,6718,6728,11,TERMINAL_FRAGMENT_LT_63,0
XAGAUD,126,train,2025-05-01T00:00:00,2025-05-01T00:00:00,2195,2195,1,MISSING_NEXT_RETURN,0
XAGAUD,126,train,2025-02-12T00:00:00,2025-04-30T00:00:00,2140,2194,55,TERMINAL_FRAGMENT_LT_63,0
XAGAUD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2405,2405,1,MISSING_NEXT_RETURN,0
XAGAUD,126,validation,2026-01-26T00:00:00,2026-02-20T00:00:00,2385,2404,20,TERMINAL_FRAGMENT_LT_63,0
XAGEUR,126,train,2025-05-30T00:00:00,2025-05-30T00:00:00,2008,2008,1,MISSING_NEXT_RETURN,0
XAGEUR,126,train,2025-03-11T00:00:00,2025-05-29T00:00:00,1951,2007,57,TERMINAL_FRAGMENT_LT_63,0
XAGEUR,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2197,2197,1,MISSING_NEXT_RETURN,0
XAGEUR,126,validation,2025-11-25T00:00:00,2026-02-20T00:00:00,2135,2196,62,TERMINAL_FRAGMENT_LT_63,0
XAGUSD,126,train,2024-07-12T00:00:00,2024-07-12T00:00:00,4047,4047,1,MISSING_NEXT_RETURN,0
XAGUSD,126,train,2024-06-19T00:00:00,2024-07-11T00:00:00,4030,4046,17,TERMINAL_FRAGMENT_LT_63,0
XAGUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,4463,4463,1,MISSING_NEXT_RETURN,0
XAGUSD,126,validation,2025-12-31T00:00:00,2026-02-20T00:00:00,4426,4462,37,TERMINAL_FRAGMENT_LT_63,0
XAUAUD,126,train,2025-05-01T00:00:00,2025-05-01T00:00:00,2198,2198,1,MISSING_NEXT_RETURN,0
XAUAUD,126,train,2025-02-07T00:00:00,2025-04-30T00:00:00,2140,2197,58,TERMINAL_FRAGMENT_LT_63,0
XAUAUD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2408,2408,1,MISSING_NEXT_RETURN,0
XAUAUD,126,validation,2026-01-26T00:00:00,2026-02-20T00:00:00,2388,2407,20,TERMINAL_FRAGMENT_LT_63,0
XAUEUR,126,train,2025-05-01T00:00:00,2025-05-01T00:00:00,2200,2200,1,MISSING_NEXT_RETURN,0
XAUEUR,126,train,2025-02-05T00:00:00,2025-04-30T00:00:00,2140,2199,60,TERMINAL_FRAGMENT_LT_63,0
XAUEUR,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2410,2410,1,MISSING_NEXT_RETURN,0
XAUEUR,126,validation,2026-01-26T00:00:00,2026-02-20T00:00:00,2390,2409,20,TERMINAL_FRAGMENT_LT_63,0
XAUUSD,126,train,2024-02-07T00:00:00,2024-02-07T00:00:00,5055,5055,1,MISSING_NEXT_RETURN,0
XAUUSD,126,train,2024-01-15T00:00:00,2024-02-06T00:00:00,5038,5054,17,TERMINAL_FRAGMENT_LT_63,0
XAUUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,5582,5582,1,MISSING_NEXT_RETURN,0
XAUUSD,126,validation,2026-01-22T00:00:00,2026-02-20T00:00:00,5560,5581,22,TERMINAL_FRAGMENT_LT_63,0
XPDUSD,126,train,2025-03-12T00:00:00,2025-03-12T00:00:00,2516,2516,1,MISSING_NEXT_RETURN,0
XPDUSD,126,train,2024-12-13T00:00:00,2025-03-11T00:00:00,2455,2515,61,TERMINAL_FRAGMENT_LT_63,0
XPDUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2761,2761,1,MISSING_NEXT_RETURN,0
XPDUSD,126,validation,2025-12-04T00:00:00,2026-02-20T00:00:00,2706,2760,55,TERMINAL_FRAGMENT_LT_63,0
XPTUSD,126,train,2025-03-10T00:00:00,2025-03-10T00:00:00,2527,2527,1,MISSING_NEXT_RETURN,0
XPTUSD,126,train,2025-02-25T00:00:00,2025-03-07T00:00:00,2518,2526,9,TERMINAL_FRAGMENT_LT_63,0
XPTUSD,126,validation,2026-02-23T00:00:00,2026-02-23T00:00:00,2774,2774,1,MISSING_NEXT_RETURN,0
XPTUSD,126,validation,2025-12-02T00:00:00,2026-02-20T00:00:00,2717,2773,57,TERMINAL_FRAGMENT_LT_63,0
