lbw,asset_id,state,rows_written,last_timestamp,retry_count,fallback_count,started_at,finished_at,output_path,error_message
252,US100.cash,completed,2106,2026-02-23T00:00:00,0,0,2026-04-27T14:57:35Z,2026-04-27T15:27:01Z,artifacts/features/cpd/lbw_252/US100.cash_cpd.csv,
10,US2000.cash,completed,2087,2026-02-23T00:00:00,5,1,2026-04-23T17:02:53Z,2026-04-23T17:13:25Z,artifacts/features/cpd/lbw_10/US2000.cash_cpd.csv,
21,US2000.cash,completed,2087,2026-02-23T00:00:00,4,0,2026-04-24T07:21:25Z,2026-04-24T07:31:38Z,artifacts/features/cpd/lbw_21/US2000.cash_cpd.csv,
63,US2000.cash,completed,2087,2026-02-23T00:00:00,1,0,2026-04-24T21:48:01Z,2026-04-24T22:04:12Z,artifacts/features/cpd/lbw_63/US2000.cash_cpd.csv,
126,US2000.cash,completed,2087,2026-02-23T00:00:00,0,0,2026-04-26T10:58:34Z,2026-04-26T11:13:02Z,artifacts/features/cpd/lbw_126/US2000.cash_cpd.csv,
252,US2000.cash,completed,2087,2026-02-23T00:00:00,0,0,2026-04-27T15:12:23Z,2026-04-27T15:41:49Z,artifacts/features/cpd/lbw_252/US2000.cash_cpd.csv,
10,US30.cash,completed,1799,2026-02-23T00:00:00,3,0,2026-04-23T17:09:11Z,2026-04-23T17:18:14Z,artifacts/features/cpd/lbw_10/US30.cash_cpd.csv,
21,US30.cash,completed,1799,2026-02-23T00:00:00,1,0,2026-04-24T07:26:53Z,2026-04-24T07:35:42Z,artifacts/features/cpd/lbw_21/US30.cash_cpd.csv,
63,US30.cash,completed,1799,2026-02-23T00:00:00,0,0,2026-04-24T22:03:41Z,2026-04-24T22:16:06Z,artifacts/features/cpd/lbw_63/US30.cash_cpd.csv,
126,US30.cash,completed,1799,2026-02-23T00:00:00,0,0,2026-04-26T11:12:34Z,2026-04-26T11:23:20Z,artifacts/features/cpd/lbw_126/US30.cash_cpd.csv,
252,US30.cash,completed,1799,2026-02-23T00:00:00,0,0,2026-04-27T15:22:53Z,2026-04-27T15:47:48Z,artifacts/features/cpd/lbw_252/US30.cash_cpd.csv,
10,US500.cash,completed,2106,2026-02-23T00:00:00,6,0,2026-04-23T17:13:45Z,2026-04-23T17:24:17Z,artifacts/features/cpd/lbw_10/US500.cash_cpd.csv,
21,US500.cash,completed,2106,2026-02-23T00:00:00,1,0,2026-04-24T07:31:58Z,2026-04-24T07:42:17Z,artifacts/features/cpd/lbw_21/US500.cash_cpd.csv,
63,US500.cash,completed,2106,2026-02-23T00:00:00,1,0,2026-04-24T22:04:40Z,2026-04-24T22:19:10Z,artifacts/features/cpd/lbw_63/US500.cash_cpd.csv,
126,US500.cash,completed,2106,2026-02-23T00:00:00,0,0,2026-04-26T11:13:21Z,2026-04-26T11:26:21Z,artifacts/features/cpd/lbw_126/US500.cash_cpd.csv,
252,US500.cash,completed,2106,2026-02-23T00:00:00,0,0,2026-04-27T15:27:23Z,2026-04-27T15:57:38Z,artifacts/features/cpd/lbw_252/US500.cash_cpd.csv,
10,USDCAD,completed,6732,2026-02-23T00:00:00,17,0,2026-04-23T17:18:32Z,2026-04-23T17:53:16Z,artifacts/features/cpd/lbw_10/USDCAD_cpd.csv,
21,USDCAD,completed,6732,2026-02-23T00:00:00,6,0,2026-04-24T07:35:59Z,2026-04-24T08:09:59Z,artifacts/features/cpd/lbw_21/USDCAD_cpd.csv,
63,USDCAD,completed,6732,2026-02-23T00:00:00,2,0,2026-04-24T22:16:30Z,2026-04-24T23:00:47Z,artifacts/features/cpd/lbw_63/USDCAD_cpd.csv,
126,USDCAD,completed,6732,2026-02-23T00:00:00,0,0,2026-04-26T11:23:37Z,2026-04-26T12:08:34Z,artifacts/features/cpd/lbw_126/USDCAD_cpd.csv,
252,USDCAD,completed,6732,2026-02-23T00:00:00,0,0,2026-04-27T15:42:11Z,2026-04-27T17:34:14Z,artifacts/features/cpd/lbw_252/USDCAD_cpd.csv,
10,USDCHF,completed,6730,2026-02-23T00:00:00,26,6,2026-04-23T17:24:38Z,2026-04-23T18:00:02Z,artifacts/features/cpd/lbw_10/USDCHF_cpd.csv,
21,USDCHF,completed,6730,2026-02-23T00:00:00,11,0,2026-04-24T07:42:37Z,2026-04-24T08:16:56Z,artifacts/features/cpd/lbw_21/USDCHF_cpd.csv,
63,USDCHF,completed,6730,2026-02-23T00:00:00,3,0,2026-04-24T22:20:09Z,2026-04-24T23:04:42Z,artifacts/features/cpd/lbw_63/USDCHF_cpd.csv,
126,USDCHF,completed,6730,2026-02-23T00:00:00,1,0,2026-04-26T11:26:39Z,2026-04-26T12:12:03Z,artifacts/features/cpd/lbw_126/USDCHF_cpd.csv,
252,USDCHF,completed,6730,2026-02-23T00:00:00,1,0,2026-04-27T15:48:06Z,2026-04-27T17:38:44Z,artifacts/features/cpd/lbw_252/USDCHF_cpd.csv,
10,USDCNH,completed,558,2026-02-23T00:00:00,2,0,2026-04-23T17:56:14Z,2026-04-23T17:59:01Z,artifacts/features/cpd/lbw_10/USDCNH_cpd.csv,
21,USDCNH,completed,558,2026-02-23T00:00:00,0,0,2026-04-24T08:12:27Z,2026-04-24T08:15:07Z,artifacts/features/cpd/lbw_21/USDCNH_cpd.csv,
63,USDCNH,completed,558,2026-02-23T00:00:00,0,0,2026-04-24T23:04:11Z,2026-04-24T23:07:10Z,artifacts/features/cpd/lbw_63/USDCNH_cpd.csv,
126,USDCNH,completed,558,2026-02-23T00:00:00,0,0,2026-04-26T12:11:22Z,2026-04-26T12:14:07Z,artifacts/features/cpd/lbw_126/USDCNH_cpd.csv,
252,USDCNH,completed,558,2026-02-23T00:00:00,0,0,2026-04-27T15:58:00Z,2026-04-27T16:02:52Z,artifacts/features/cpd/lbw_252/USDCNH_cpd.csv,
10,USDCZK,completed,2899,2026-02-23T00:00:00,11,1,2026-04-23T17:59:09Z,2026-04-23T18:13:44Z,artifacts/features/cpd/lbw_10/USDCZK_cpd.csv,
21,USDCZK,completed,2899,2026-02-23T00:00:00,1,0,2026-04-24T08:15:14Z,2026-04-24T08:29:34Z,artifacts/features/cpd/lbw_21/USDCZK_cpd.csv,
63,USDCZK,completed,2899,2026-02-23T00:00:00,0,0,2026-04-24T23:05:49Z,2026-04-24T23:23:12Z,artifacts/features/cpd/lbw_63/USDCZK_cpd.csv,
126,USDCZK,completed,2899,2026-02-23T00:00:00,0,0,2026-04-26T12:13:00Z,2026-04-26T12:31:27Z,artifacts/features/cpd/lbw_126/USDCZK_cpd.csv,
252,USDCZK,completed,2899,2026-02-23T00:00:00,0,0,2026-04-27T16:02:59Z,2026-04-27T16:48:11Z,artifacts/features/cpd/lbw_252/USDCZK_cpd.csv,
10,USDHKD,completed,4680,2026-02-23T00:00:00,18,2,2026-04-23T18:01:05Z,2026-04-23T18:25:23Z,artifacts/features/cpd/lbw_10/USDHKD_cpd.csv,
21,USDHKD,completed,4680,2026-02-23T00:00:00,7,1,2026-04-24T08:17:57Z,2026-04-24T08:41:17Z,artifacts/features/cpd/lbw_21/USDHKD_cpd.csv,
63,USDHKD,completed,4680,2026-02-23T00:00:00,8,2,2026-04-24T23:07:18Z,2026-04-24T23:35:30Z,artifacts/features/cpd/lbw_63/USDHKD_cpd.csv,
126,USDHKD,completed,4680,2026-02-23T00:00:00,1,0,2026-04-26T12:14:14Z,2026-04-26T12:44:28Z,artifacts/features/cpd/lbw_126/USDHKD_cpd.csv,
252,USDHKD,completed,4680,2026-02-23T00:00:00,1,0,2026-04-27T16:48:44Z,2026-04-27T18:00:51Z,artifacts/features/cpd/lbw_252/USDHKD_cpd.csv,
10,USDHUF,completed,2890,2026-02-23T00:00:00,6,0,2026-04-23T18:14:14Z,2026-04-23T18:30:22Z,artifacts/features/cpd/lbw_10/USDHUF_cpd.csv,
21,USDHUF,completed,2890,2026-02-23T00:00:00,2,0,2026-04-24T08:30:02Z,2026-04-24T08:44:24Z,artifacts/features/cpd/lbw_21/USDHUF_cpd.csv,
63,USDHUF,completed,2890,2026-02-23T00:00:00,0,0,2026-04-24T23:23:51Z,2026-04-24T23:41:07Z,artifacts/features/cpd/lbw_63/USDHUF_cpd.csv,
126,USDHUF,completed,2890,2026-02-23T00:00:00,0,0,2026-04-26T12:31:54Z,2026-04-26T12:50:23Z,artifacts/features/cpd/lbw_126/USDHUF_cpd.csv,
252,USDHUF,completed,2890,2026-02-23T00:00:00,1,0,2026-04-27T17:37:30Z,2026-04-27T18:22:23Z,artifacts/features/cpd/lbw_252/USDHUF_cpd.csv,
10,USDILS,completed,1074,2026-02-23T00:00:00,2,0,2026-04-23T18:26:36Z,2026-04-23T18:32:58Z,artifacts/features/cpd/lbw_10/USDILS_cpd.csv,
21,USDILS,completed,1074,2026-02-23T00:00:00,2,0,2026-04-24T08:42:15Z,2026-04-24T08:47:29Z,artifacts/features/cpd/lbw_21/USDILS_cpd.csv,
63,USDILS,completed,1074,2026-02-23T00:00:00,0,0,2026-04-24T23:36:56Z,2026-04-24T23:43:00Z,artifacts/features/cpd/lbw_63/USDILS_cpd.csv,
126,USDILS,completed,1074,2026-02-23T00:00:00,0,0,2026-04-26T12:45:41Z,2026-04-26T12:52:03Z,artifacts/features/cpd/lbw_126/USDILS_cpd.csv,
252,USDILS,completed,1074,2026-02-23T00:00:00,0,0,2026-04-27T17:41:45Z,2026-04-27T17:55:35Z,artifacts/features/cpd/lbw_252/USDILS_cpd.csv,
10,USDJPY,completed,6730,2026-02-23T00:00:00,18,3,2026-04-23T18:30:52Z,2026-04-23T19:08:25Z,artifacts/features/cpd/lbw_10/USDJPY_cpd.csv,
21,USDJPY,completed,6730,2026-02-23T00:00:00,12,0,2026-04-24T08:44:50Z,2026-04-24T09:19:04Z,artifacts/features/cpd/lbw_21/USDJPY_cpd.csv,
63,USDJPY,completed,6730,2026-02-23T00:00:00,4,0,2026-04-24T23:41:37Z,2026-04-25T00:23:40Z,artifacts/features/cpd/lbw_63/USDJPY_cpd.csv,
126,USDJPY,completed,6730,2026-02-23T00:00:00,0,0,2026-04-26T12:50:48Z,2026-04-26T13:36:01Z,artifacts/features/cpd/lbw_126/USDJPY_cpd.csv,
252,USDJPY,completed,6730,2026-02-23T00:00:00,1,0,2026-04-27T17:55:47Z,2026-04-27T20:02:31Z,artifacts/features/cpd/lbw_252/USDJPY_cpd.csv,
10,USDMXN,completed,4698,2026-02-23T00:00:00,18,1,2026-04-23T18:33:10Z,2026-04-23T18:59:04Z,artifacts/features/cpd/lbw_10/USDMXN_cpd.csv,
21,USDMXN,completed,4698,2026-02-23T00:00:00,4,0,2026-04-24T08:47:40Z,2026-04-24T09:11:05Z,artifacts/features/cpd/lbw_21/USDMXN_cpd.csv,
63,USDMXN,completed,4698,2026-02-23T00:00:00,0,0,2026-04-24T23:43:12Z,2026-04-25T00:12:26Z,artifacts/features/cpd/lbw_63/USDMXN_cpd.csv,
126,USDMXN,completed,4698,2026-02-23T00:00:00,1,0,2026-04-26T12:52:14Z,2026-04-26T13:23:03Z,artifacts/features/cpd/lbw_126/USDMXN_cpd.csv,
252,USDMXN,completed,4698,2026-02-23T00:00:00,1,0,2026-04-27T18:02:07Z,2026-04-27T19:27:34Z,artifacts/features/cpd/lbw_252/USDMXN_cpd.csv,
10,USDNOK,completed,5188,2026-02-23T00:00:00,30,2,2026-04-23T19:00:43Z,2026-04-23T19:29:15Z,artifacts/features/cpd/lbw_10/USDNOK_cpd.csv,
21,USDNOK,completed,5188,2026-02-23T00:00:00,5,0,2026-04-24T09:12:14Z,2026-04-24T09:38:25Z,artifacts/features/cpd/lbw_21/USDNOK_cpd.csv,
63,USDNOK,completed,5188,2026-02-23T00:00:00,3,1,2026-04-25T00:14:03Z,2026-04-25T00:45:31Z,artifacts/features/cpd/lbw_63/USDNOK_cpd.csv,
126,USDNOK,completed,5188,2026-02-23T00:00:00,1,0,2026-04-26T13:24:24Z,2026-04-26T14:03:13Z,artifacts/features/cpd/lbw_126/USDNOK_cpd.csv,
252,USDNOK,completed,5188,2026-02-23T00:00:00,0,0,2026-04-27T18:22:56Z,2026-04-27T19:56:48Z,artifacts/features/cpd/lbw_252/USDNOK_cpd.csv,
10,USDPLN,completed,3401,2026-02-23T00:00:00,6,0,2026-04-23T19:10:57Z,2026-04-23T19:29:24Z,artifacts/features/cpd/lbw_10/USDPLN_cpd.csv,
21,USDPLN,completed,3401,2026-02-23T00:00:00,4,0,2026-04-24T09:21:18Z,2026-04-24T09:38:17Z,artifacts/features/cpd/lbw_21/USDPLN_cpd.csv,
63,USDPLN,completed,3401,2026-02-23T00:00:00,0,0,2026-04-25T00:26:40Z,2026-04-25T00:47:02Z,artifacts/features/cpd/lbw_63/USDPLN_cpd.csv,
126,USDPLN,completed,3401,2026-02-23T00:00:00,1,0,2026-04-26T13:38:41Z,2026-04-26T14:05:26Z,artifacts/features/cpd/lbw_126/USDPLN_cpd.csv,
252,USDPLN,completed,3401,2026-02-23T00:00:00,0,0,2026-04-27T19:28:54Z,2026-04-27T20:28:33Z,artifacts/features/cpd/lbw_252/USDPLN_cpd.csv,
10,USDSEK,completed,6728,2026-02-23T00:00:00,25,2,2026-04-23T19:31:06Z,2026-04-23T20:10:20Z,artifacts/features/cpd/lbw_10/USDSEK_cpd.csv,
21,USDSEK,completed,6728,2026-02-23T00:00:00,14,0,2026-04-24T09:39:15Z,2026-04-24T10:13:40Z,artifacts/features/cpd/lbw_21/USDSEK_cpd.csv,
63,USDSEK,completed,6728,2026-02-23T00:00:00,0,0,2026-04-25T00:46:52Z,2026-04-25T01:22:32Z,artifacts/features/cpd/lbw_63/USDSEK_cpd.csv,
126,USDSEK,completed,6728,2026-02-23T00:00:00,0,0,2026-04-26T14:04:58Z,2026-04-26T16:31:03Z,artifacts/features/cpd/lbw_126/USDSEK_cpd.csv,
252,USDSEK,completed,6728,2026-02-23T00:00:00,1,0,2026-04-27T19:58:31Z,2026-04-27T22:16:44Z,artifacts/features/cpd/lbw_252/USDSEK_cpd.csv,
10,USDSGD,completed,556,2026-02-23T00:00:00,1,0,2026-04-23T19:31:22Z,2026-04-23T19:34:24Z,artifacts/features/cpd/lbw_10/USDSGD_cpd.csv,
21,USDSGD,completed,556,2026-02-23T00:00:00,0,0,2026-04-24T09:39:41Z,2026-04-24T09:42:19Z,artifacts/features/cpd/lbw_21/USDSGD_cpd.csv,
63,USDSGD,completed,556,2026-02-23T00:00:00,0,0,2026-04-25T00:47:32Z,2026-04-25T00:50:07Z,artifacts/features/cpd/lbw_63/USDSGD_cpd.csv,
126,USDSGD,completed,556,2026-02-23T00:00:00,0,0,2026-04-26T14:05:59Z,2026-04-26T15:48:21Z,artifacts/features/cpd/lbw_126/USDSGD_cpd.csv,
252,USDSGD,completed,556,2026-02-23T00:00:00,0,0,2026-04-27T20:05:32Z,2026-04-27T20:11:20Z,artifacts/features/cpd/lbw_252/USDSGD_cpd.csv,
10,USDZAR,completed,5082,2026-02-23T00:00:00,22,1,2026-04-23T19:34:33Z,2026-04-23T20:03:09Z,artifacts/features/cpd/lbw_10/USDZAR_cpd.csv,
21,USDZAR,completed,5082,2026-02-23T00:00:00,7,0,2026-04-24T09:42:26Z,2026-04-24T10:08:09Z,artifacts/features/cpd/lbw_21/USDZAR_cpd.csv,
63,USDZAR,completed,5082,2026-02-23T00:00:00,0,0,2026-04-25T00:50:14Z,2026-04-25T01:16:52Z,artifacts/features/cpd/lbw_63/USDZAR_cpd.csv,
126,USDZAR,completed,5082,2026-02-23T00:00:00,0,0,2026-04-26T15:48:29Z,2026-04-26T16:23:29Z,artifacts/features/cpd/lbw_126/USDZAR_cpd.csv,
252,USDZAR,completed,5082,2026-02-23T00:00:00,0,0,2026-04-27T20:11:28Z,2026-04-27T21:56:48Z,artifacts/features/cpd/lbw_252/USDZAR_cpd.csv,
10,USOIL.cash,completed,1329,2026-02-23T00:00:00,4,0,2026-04-23T20:05:08Z,2026-04-23T20:13:34Z,artifacts/features/cpd/lbw_10/USOIL.cash_cpd.csv,
21,USOIL.cash,completed,1329,2026-02-23T00:00:00,2,0,2026-04-24T10:09:39Z,2026-04-24T10:16:17Z,artifacts/features/cpd/lbw_21/USOIL.cash_cpd.csv,
63,USOIL.cash,completed,1329,2026-02-23T00:00:00,0,0,2026-04-25T01:18:12Z,2026-04-25T01:24:54Z,artifacts/features/cpd/lbw_63/USOIL.cash_cpd.csv,
126,USOIL.cash,completed,1329,2026-02-23T00:00:00,0,0,2026-04-26T16:24:59Z,2026-04-26T16:33:05Z,artifacts/features/cpd/lbw_126/USOIL.cash_cpd.csv,
252,USOIL.cash,completed,1329,2026-02-23T00:00:00,0,0,2026-04-27T20:29:15Z,2026-04-27T20:53:36Z,artifacts/features/cpd/lbw_252/USOIL.cash_cpd.csv,
10,V,completed,1714,2026-02-20T00:00:00,3,0,2026-04-23T20:13:23Z,2026-04-23T20:22:46Z,artifacts/features/cpd/lbw_10/V_cpd.csv,
21,V,completed,1714,2026-02-20T00:00:00,3,0,2026-04-24T10:15:07Z,2026-04-24T10:23:33Z,artifacts/features/cpd/lbw_21/V_cpd.csv,
63,V,completed,1714,2026-02-20T00:00:00,1,0,2026-04-25T01:23:49Z,2026-04-25T01:32:30Z,artifacts/features/cpd/lbw_63/V_cpd.csv,
126,V,completed,1714,2026-02-20T00:00:00,0,0,2026-04-26T16:33:02Z,2026-04-26T16:43:30Z,artifacts/features/cpd/lbw_126/V_cpd.csv,
252,V,completed,1714,2026-02-20T00:00:00,0,0,2026-04-27T20:53:52Z,2026-04-27T21:23:36Z,artifacts/features/cpd/lbw_252/V_cpd.csv,
10,VECUSD,completed,2189,2026-02-23T00:00:00,3,0,2026-04-23T20:13:48Z,2026-04-23T20:25:48Z,artifacts/features/cpd/lbw_10/VECUSD_cpd.csv,
21,VECUSD,completed,2189,2026-02-23T00:00:00,1,0,2026-04-24T10:16:30Z,2026-04-24T10:27:19Z,artifacts/features/cpd/lbw_21/VECUSD_cpd.csv,
63,VECUSD,completed,2189,2026-02-23T00:00:00,1,0,2026-04-25T01:25:07Z,2026-04-25T01:36:14Z,artifacts/features/cpd/lbw_63/VECUSD_cpd.csv,
126,VECUSD,completed,2189,2026-02-23T00:00:00,0,0,2026-04-26T16:33:17Z,2026-04-26T16:46:52Z,artifacts/features/cpd/lbw_126/VECUSD_cpd.csv,
252,VECUSD,completed,2189,2026-02-23T00:00:00,0,0,2026-04-27T21:24:00Z,2026-04-27T22:06:41Z,artifacts/features/cpd/lbw_252/VECUSD_cpd.csv,
10,VOWG_p,completed,1731,2026-02-20T00:00:00,4,1,2026-04-23T20:23:05Z,2026-04-23T20:32:30Z,artifacts/features/cpd/lbw_10/VOWG_p_cpd.csv,
21,VOWG_p,completed,1731,2026-02-20T00:00:00,3,0,2026-04-24T10:23:50Z,2026-04-24T10:32:22Z,artifacts/features/cpd/lbw_21/VOWG_p_cpd.csv,
63,VOWG_p,completed,1731,2026-02-20T00:00:00,1,0,2026-04-25T01:32:47Z,2026-04-25T01:41:33Z,artifacts/features/cpd/lbw_63/VOWG_p_cpd.csv,
126,VOWG_p,completed,1731,2026-02-20T00:00:00,2,0,2026-04-26T16:43:46Z,2026-04-26T16:54:24Z,artifacts/features/cpd/lbw_126/VOWG_p_cpd.csv,
252,VOWG_p,completed,1731,2026-02-20T00:00:00,0,0,2026-04-27T21:59:10Z,2026-04-27T22:35:32Z,artifacts/features/cpd/lbw_252/VOWG_p_cpd.csv,
10,WHEAT.c,completed,731,2026-02-23T00:00:00,1,0,2026-04-23T20:26:10Z,2026-04-23T20:30:03Z,artifacts/features/cpd/lbw_10/WHEAT.c_cpd.csv,
21,WHEAT.c,completed,731,2026-02-23T00:00:00,0,0,2026-04-24T10:27:39Z,2026-04-24T10:31:11Z,artifacts/features/cpd/lbw_21/WHEAT.c_cpd.csv,
63,WHEAT.c,completed,731,2026-02-23T00:00:00,0,0,2026-04-25T01:36:34Z,2026-04-25T01:40:03Z,artifacts/features/cpd/lbw_63/WHEAT.c_cpd.csv,
126,WHEAT.c,completed,731,2026-02-23T00:00:00,0,0,2026-04-26T16:47:11Z,2026-04-26T16:51:08Z,artifacts/features/cpd/lbw_126/WHEAT.c_cpd.csv,
252,WHEAT.c,completed,731,2026-02-23T00:00:00,0,0,2026-04-27T22:07:09Z,2026-04-27T22:18:52Z,artifacts/features/cpd/lbw_252/WHEAT.c_cpd.csv,
10,WMT,completed,1324,2026-02-20T00:00:00,4,0,2026-04-23T20:30:13Z,2026-04-23T20:37:38Z,artifacts/features/cpd/lbw_10/WMT_cpd.csv,
21,WMT,completed,1324,2026-02-20T00:00:00,3,0,2026-04-24T10:31:19Z,2026-04-24T10:37:48Z,artifacts/features/cpd/lbw_21/WMT_cpd.csv,
63,WMT,completed,1324,2026-02-20T00:00:00,0,0,2026-04-25T01:40:11Z,2026-04-25T01:46:47Z,artifacts/features/cpd/lbw_63/WMT_cpd.csv,
126,WMT,completed,1324,2026-02-20T00:00:00,0,0,2026-04-26T16:51:16Z,2026-04-26T16:59:08Z,artifacts/features/cpd/lbw_126/WMT_cpd.csv,
252,WMT,completed,1324,2026-02-20T00:00:00,0,0,2026-04-27T22:19:05Z,2026-04-27T22:43:24Z,artifacts/features/cpd/lbw_252/WMT_cpd.csv,
10,XAGAUD,completed,2406,2026-02-23T00:00:00,9,1,2026-04-23T20:32:48Z,2026-04-23T20:46:34Z,artifacts/features/cpd/lbw_10/XAGAUD_cpd.csv,
21,XAGAUD,completed,2406,2026-02-23T00:00:00,5,0,2026-04-24T10:32:39Z,2026-04-24T10:44:44Z,artifacts/features/cpd/lbw_21/XAGAUD_cpd.csv,
63,XAGAUD,completed,2406,2026-02-23T00:00:00,0,0,2026-04-25T01:41:49Z,2026-04-25T01:54:06Z,artifacts/features/cpd/lbw_63/XAGAUD_cpd.csv,
126,XAGAUD,completed,2406,2026-02-23T00:00:00,0,0,2026-04-26T16:54:40Z,2026-04-26T17:09:32Z,artifacts/features/cpd/lbw_126/XAGAUD_cpd.csv,
252,XAGAUD,completed,2406,2026-02-23T00:00:00,0,0,2026-04-27T22:20:02Z,2026-04-27T23:04:31Z,artifacts/features/cpd/lbw_252/XAGAUD_cpd.csv,
10,XAGEUR,completed,2198,2026-02-23T00:00:00,9,0,2026-04-23T20:37:52Z,2026-04-23T20:50:52Z,artifacts/features/cpd/lbw_10/XAGEUR_cpd.csv,
21,XAGEUR,completed,2198,2026-02-23T00:00:00,6,1,2026-04-24T10:38:02Z,2026-04-24T10:49:10Z,artifacts/features/cpd/lbw_21/XAGEUR_cpd.csv,
63,XAGEUR,completed,2198,2026-02-23T00:00:00,1,0,2026-04-25T01:47:00Z,2026-04-25T01:58:15Z,artifacts/features/cpd/lbw_63/XAGEUR_cpd.csv,
126,XAGEUR,completed,2198,2026-02-23T00:00:00,0,0,2026-04-26T16:59:20Z,2026-04-26T17:12:56Z,artifacts/features/cpd/lbw_126/XAGEUR_cpd.csv,
252,XAGEUR,completed,2198,2026-02-23T00:00:00,0,0,2026-04-27T22:35:54Z,2026-04-27T23:13:37Z,artifacts/features/cpd/lbw_252/XAGEUR_cpd.csv,
10,XAGUSD,completed,4464,2026-02-23T00:00:00,24,4,2026-04-23T20:47:02Z,2026-04-23T21:12:10Z,artifacts/features/cpd/lbw_10/XAGUSD_cpd.csv,
21,XAGUSD,completed,4464,2026-02-23T00:00:00,4,0,2026-04-24T10:45:07Z,2026-04-24T11:08:57Z,artifacts/features/cpd/lbw_21/XAGUSD_cpd.csv,
63,XAGUSD,completed,4464,2026-02-23T00:00:00,0,0,2026-04-25T01:54:28Z,2026-04-25T02:17:45Z,artifacts/features/cpd/lbw_63/XAGUSD_cpd.csv,
126,XAGUSD,completed,4464,2026-02-23T00:00:00,1,0,2026-04-26T17:09:54Z,2026-04-26T17:38:53Z,artifacts/features/cpd/lbw_126/XAGUSD_cpd.csv,
252,XAGUSD,completed,4464,2026-02-23T00:00:00,0,0,2026-04-27T22:43:41Z,2026-04-28T00:00:52Z,artifacts/features/cpd/lbw_252/XAGUSD_cpd.csv,
10,XAUAUD,completed,2409,2026-02-23T00:00:00,6,0,2026-04-23T20:51:14Z,2026-04-23T21:04:31Z,artifacts/features/cpd/lbw_10/XAUAUD_cpd.csv,
21,XAUAUD,completed,2409,2026-02-23T00:00:00,4,0,2026-04-24T10:49:31Z,2026-04-24T11:01:45Z,artifacts/features/cpd/lbw_21/XAUAUD_cpd.csv,
63,XAUAUD,completed,2409,2026-02-23T00:00:00,3,0,2026-04-25T01:58:35Z,2026-04-25T02:11:02Z,artifacts/features/cpd/lbw_63/XAUAUD_cpd.csv,
126,XAUAUD,completed,2409,2026-02-23T00:00:00,1,0,2026-04-26T17:13:15Z,2026-04-26T17:28:40Z,artifacts/features/cpd/lbw_126/XAUAUD_cpd.csv,
252,XAUAUD,completed,2409,2026-02-23T00:00:00,2,0,2026-04-27T23:04:58Z,2026-04-27T23:45:09Z,artifacts/features/cpd/lbw_252/XAUAUD_cpd.csv,
10,XAUEUR,completed,2411,2026-02-23T00:00:00,5,1,2026-04-23T21:04:55Z,2026-04-23T21:18:27Z,artifacts/features/cpd/lbw_10/XAUEUR_cpd.csv,
21,XAUEUR,completed,2411,2026-02-23T00:00:00,3,0,2026-04-24T11:02:09Z,2026-04-24T11:16:25Z,artifacts/features/cpd/lbw_21/XAUEUR_cpd.csv,
63,XAUEUR,completed,2411,2026-02-23T00:00:00,1,0,2026-04-25T02:11:25Z,2026-04-25T02:23:52Z,artifacts/features/cpd/lbw_63/XAUEUR_cpd.csv,
126,XAUEUR,completed,2411,2026-02-23T00:00:00,1,0,2026-04-26T17:29:03Z,2026-04-26T17:44:33Z,artifacts/features/cpd/lbw_126/XAUEUR_cpd.csv,
252,XAUEUR,completed,2411,2026-02-23T00:00:00,0,0,2026-04-27T23:14:01Z,2026-04-27T23:51:40Z,artifacts/features/cpd/lbw_252/XAUEUR_cpd.csv,
10,XAUUSD,completed,5583,2026-02-23T00:00:00,13,0,2026-04-23T21:13:21Z,2026-04-23T21:48:16Z,artifacts/features/cpd/lbw_10/XAUUSD_cpd.csv,
21,XAUUSD,completed,5583,2026-02-23T00:00:00,3,0,2026-04-24T11:10:24Z,2026-04-24T11:41:50Z,artifacts/features/cpd/lbw_21/XAUUSD_cpd.csv,
63,XAUUSD,completed,5583,2026-02-23T00:00:00,1,1,2026-04-25T02:18:47Z,2026-04-25T02:48:03Z,artifacts/features/cpd/lbw_63/XAUUSD_cpd.csv,
126,XAUUSD,completed,5583,2026-02-23T00:00:00,0,0,2026-04-26T17:39:55Z,2026-04-26T18:19:48Z,artifacts/features/cpd/lbw_126/XAUUSD_cpd.csv,
252,XAUUSD,completed,5583,2026-02-23T00:00:00,0,0,2026-04-27T23:45:43Z,2026-04-28T01:21:25Z,artifacts/features/cpd/lbw_252/XAUUSD_cpd.csv,
10,XLMUSD,completed,3418,2026-02-23T00:00:00,13,2,2026-04-23T21:18:51Z,2026-04-23T21:40:42Z,artifacts/features/cpd/lbw_10/XLMUSD_cpd.csv,
21,XLMUSD,completed,3418,2026-02-23T00:00:00,9,1,2026-04-24T11:16:52Z,2026-04-24T11:36:26Z,artifacts/features/cpd/lbw_21/XLMUSD_cpd.csv,
63,XLMUSD,completed,3418,2026-02-23T00:00:00,4,0,2026-04-25T02:24:14Z,2026-04-25T02:42:06Z,artifacts/features/cpd/lbw_63/XLMUSD_cpd.csv,
126,XLMUSD,completed,3418,2026-02-23T00:00:00,2,0,2026-04-26T17:44:55Z,2026-04-26T18:08:56Z,artifacts/features/cpd/lbw_126/XLMUSD_cpd.csv,
252,XLMUSD,completed,3418,2026-02-23T00:00:00,0,0,2026-04-27T23:52:06Z,2026-04-28T00:46:44Z,artifacts/features/cpd/lbw_252/XLMUSD_cpd.csv,
